agent_id,t_step,key,value
3663,1,id,infected
3666,1,id,exposed
3667,1,id,exposed
3675,1,id,exposed
3679,1,id,exposed
3683,1,id,infected
3688,1,id,exposed
3696,1,id,infected
3698,1,id,exposed
3701,1,id,exposed
3702,1,id,exposed
3703,1,id,exposed
3706,1,id,exposed
3707,1,id,exposed
3710,1,id,exposed
3711,1,id,exposed
3713,1,id,infected
3716,1,id,exposed
3720,1,id,infected
3722,1,id,exposed
3724,1,id,infected
3730,1,id,exposed
3732,1,id,exposed
3734,1,id,exposed
3742,1,id,infected
3744,1,id,exposed
3747,1,id,infected
3749,1,id,exposed
3753,1,id,infected
3755,1,id,exposed
3766,1,id,exposed
3768,1,id,exposed
3770,1,id,exposed
3772,1,id,exposed
3774,1,id,infected
3778,1,id,exposed
3784,1,id,exposed
3786,1,id,infected
3790,1,id,exposed
3793,1,id,infected
3795,1,id,exposed
3801,1,id,infected
3804,1,id,exposed
3805,1,id,infected
3806,1,id,exposed
3811,1,id,infected
3813,1,id,exposed
3814,1,id,exposed
3817,1,id,exposed
3819,1,id,exposed
3827,1,id,exposed
3830,1,id,exposed
3832,1,id,exposed
3839,1,id,exposed
3841,1,id,infected
3843,1,id,exposed
3859,1,id,infected
3862,1,id,exposed
3868,1,id,exposed
3877,1,id,infected
3879,1,id,infected
3882,1,id,infected
3891,1,id,exposed
3896,1,id,exposed
3897,1,id,exposed
3901,1,id,exposed
3907,1,id,exposed
3912,1,id,exposed
3914,1,id,exposed
3917,1,id,infected
3918,1,id,exposed
3925,1,id,exposed
3928,1,id,exposed
3936,1,id,exposed
3940,1,id,infected
3943,1,id,exposed
3950,1,id,infected
3960,1,id,exposed
3962,1,id,infected
3966,1,id,exposed
3981,1,id,exposed
3982,1,id,infected
3987,1,id,infected
3992,1,id,infected
3998,1,id,infected
4001,1,id,exposed
4013,1,id,exposed
4014,1,id,exposed
4015,1,id,exposed
4017,1,id,infected
4018,1,id,exposed
4019,1,id,infected
4022,1,id,infected
4035,1,id,exposed
4041,1,id,exposed
4052,1,id,exposed
4057,1,id,infected
4062,1,id,exposed
4063,1,id,exposed
4067,1,id,exposed
4069,1,id,exposed
4072,1,id,exposed
4075,1,id,exposed
4089,1,id,infected
4093,1,id,exposed
4097,1,id,exposed
4113,1,id,exposed
4115,1,id,exposed
4116,1,id,exposed
4123,1,id,exposed
4131,1,id,exposed
4141,1,id,exposed
4143,1,id,infected
4148,1,id,exposed
4152,1,id,exposed
4160,1,id,exposed
4164,1,id,exposed
4167,1,id,infected
4168,1,id,infected
4169,1,id,infected
4170,1,id,exposed
4171,1,id,exposed
4172,1,id,exposed
4175,1,id,exposed
4178,1,id,exposed
4181,1,id,infected
4182,1,id,exposed
4184,1,id,infected
4192,1,id,infected
4193,1,id,exposed
4212,1,id,exposed
4218,1,id,exposed
4219,1,id,exposed
4236,1,id,infected
4240,1,id,infected
4241,1,id,exposed
4245,1,id,infected
4252,1,id,exposed
4253,1,id,exposed
4254,1,id,infected
4260,1,id,infected
4263,1,id,infected
4265,1,id,exposed
4266,1,id,exposed
4268,1,id,exposed
4280,1,id,exposed
4292,1,id,exposed
4304,1,id,exposed
4308,1,id,infected
4309,1,id,exposed
4314,1,id,exposed
4317,1,id,infected
4324,1,id,exposed
4333,1,id,exposed
4334,1,id,exposed
4336,1,id,exposed
4337,1,id,exposed
4341,1,id,exposed
4342,1,id,exposed
4343,1,id,exposed
4344,1,id,exposed
4347,1,id,exposed
4348,1,id,infected
4358,1,id,exposed
4364,1,id,exposed
4370,1,id,exposed
4377,1,id,exposed
4378,1,id,exposed
4379,1,id,infected
4388,1,id,exposed
4394,1,id,infected
4396,1,id,exposed
4401,1,id,exposed
4403,1,id,exposed
4409,1,id,infected
4411,1,id,exposed
4414,1,id,infected
4421,1,id,exposed
4428,1,id,exposed
4434,1,id,exposed
4440,1,id,exposed
4441,1,id,infected
4446,1,id,exposed
4451,1,id,exposed
4452,1,id,exposed
4456,1,id,exposed
4465,1,id,infected
4466,1,id,exposed
4467,1,id,exposed
4468,1,id,exposed
4473,1,id,infected
4477,1,id,exposed
4478,1,id,exposed
4481,1,id,exposed
4488,1,id,exposed
4489,1,id,infected
4490,1,id,exposed
4492,1,id,infected
4500,1,id,exposed
4503,1,id,infected
4504,1,id,infected
4505,1,id,exposed
4511,1,id,exposed
4517,1,id,exposed
4518,1,id,exposed
4519,1,id,infected
4521,1,id,infected
4522,1,id,infected
4525,1,id,exposed
4526,1,id,exposed
4530,1,id,exposed
4533,1,id,exposed
4537,1,id,exposed
4539,1,id,infected
4540,1,id,exposed
4542,1,id,exposed
4544,1,id,exposed
4552,1,id,infected
4554,1,id,exposed
4556,1,id,exposed
4561,1,id,exposed
4566,1,id,infected
4572,1,id,exposed
4575,1,id,exposed
4578,1,id,exposed
4584,1,id,exposed
4585,1,id,exposed
4597,1,id,infected
4608,1,id,infected
4609,1,id,exposed
4613,1,id,exposed
4615,1,id,exposed
4618,1,id,infected
4619,1,id,exposed
4626,1,id,exposed
4629,1,id,infected
4631,1,id,exposed
4632,1,id,exposed
4636,1,id,exposed
4637,1,id,infected
4639,1,id,exposed
4644,1,id,exposed
4647,1,id,exposed
4651,1,id,exposed
4656,1,id,exposed
4658,1,id,infected
4659,1,id,exposed
4665,1,id,exposed
4669,1,id,exposed
4678,1,id,exposed
4682,1,id,exposed
4683,1,id,exposed
4688,1,id,infected
4692,1,id,exposed
4695,1,id,exposed
4697,1,id,infected
4706,1,id,exposed
4710,1,id,exposed
4714,1,id,exposed
4718,1,id,exposed
4721,1,id,infected
4724,1,id,exposed
4725,1,id,exposed
4726,1,id,exposed
4728,1,id,infected
4729,1,id,exposed
4733,1,id,infected
4735,1,id,infected
4736,1,id,exposed
4738,1,id,exposed
4743,1,id,exposed
4745,1,id,exposed
4749,1,id,exposed
4750,1,id,infected
4751,1,id,exposed
4754,1,id,infected
4759,1,id,exposed
4765,1,id,exposed
4774,1,id,exposed
4781,1,id,exposed
4783,1,id,exposed
4786,1,id,exposed
4787,1,id,exposed
4795,1,id,exposed
4797,1,id,exposed
4801,1,id,infected
4804,1,id,exposed
4813,1,id,exposed
4817,1,id,infected
4828,1,id,infected
4832,1,id,infected
4833,1,id,exposed
4835,1,id,exposed
4838,1,id,exposed
4842,1,id,exposed
4843,1,id,infected
4847,1,id,exposed
4849,1,id,infected
4855,1,id,exposed
4867,1,id,infected
4872,1,id,exposed
4875,1,id,infected
4880,1,id,exposed
4888,1,id,exposed
4890,1,id,infected
4894,1,id,infected
4895,1,id,exposed
4897,1,id,infected
4900,1,id,exposed
4902,1,id,exposed
4906,1,id,exposed
4909,1,id,infected
4911,1,id,exposed
4912,1,id,exposed
4918,1,id,exposed
4919,1,id,infected
4923,1,id,exposed
4925,1,id,exposed
4926,1,id,exposed
4927,1,id,infected
4929,1,id,exposed
4933,1,id,infected
4943,1,id,infected
4951,1,id,exposed
4953,1,id,infected
4954,1,id,exposed
4955,1,id,infected
4956,1,id,exposed
4957,1,id,exposed
4960,1,id,exposed
4968,1,id,exposed
4979,1,id,infected
4984,1,id,infected
4987,1,id,exposed
4989,1,id,infected
4992,1,id,infected
4997,1,id,exposed
5001,1,id,exposed
5004,1,id,exposed
5005,1,id,exposed
5006,1,id,infected
5014,1,id,infected
5015,1,id,infected
5021,1,id,exposed
5028,1,id,infected
5030,1,id,infected
5031,1,id,exposed
5032,1,id,exposed
5034,1,id,exposed
5036,1,id,exposed
5046,1,id,exposed
5048,1,id,exposed
5053,1,id,exposed
5055,1,id,exposed
5058,1,id,exposed
5059,1,id,exposed
5063,1,id,exposed
5064,1,id,infected
5069,1,id,exposed
5070,1,id,infected
5075,1,id,infected
5076,1,id,exposed
5083,1,id,exposed
5089,1,id,exposed
5091,1,id,exposed
5099,1,id,exposed
5103,1,id,exposed
5107,1,id,exposed
5110,1,id,exposed
5124,1,id,infected
5128,1,id,exposed
5135,1,id,exposed
5136,1,id,exposed
5141,1,id,exposed
5143,1,id,exposed
5148,1,id,infected
5152,1,id,infected
5153,1,id,infected
5154,1,id,infected
5155,1,id,exposed
5157,1,id,exposed
5163,1,id,infected
5167,1,id,infected
5169,1,id,exposed
5170,1,id,exposed
5172,1,id,exposed
5183,1,id,exposed
5189,1,id,exposed
5193,1,id,exposed
5195,1,id,infected
5203,1,id,infected
5205,1,id,infected
5209,1,id,infected
5212,1,id,exposed
5222,1,id,infected
5225,1,id,exposed
5232,1,id,exposed
5238,1,id,exposed
5242,1,id,infected
5246,1,id,exposed
5260,1,id,exposed
5264,1,id,exposed
5265,1,id,exposed
5268,1,id,exposed
5282,1,id,exposed
5283,1,id,infected
5285,1,id,exposed
5289,1,id,infected
5291,1,id,exposed
5293,1,id,exposed
5295,1,id,exposed
5301,1,id,exposed
5303,1,id,exposed
5305,1,id,infected
5308,1,id,exposed
5314,1,id,infected
5318,1,id,exposed
5323,1,id,exposed
5338,1,id,exposed
5339,1,id,exposed
5340,1,id,exposed
5343,1,id,exposed
5347,1,id,infected
5351,1,id,exposed
5359,1,id,infected
5361,1,id,infected
5364,1,id,exposed
5368,1,id,infected
5381,1,id,infected
5385,1,id,exposed
5387,1,id,exposed
5388,1,id,exposed
5392,1,id,exposed
5393,1,id,exposed
5394,1,id,exposed
5401,1,id,infected
5403,1,id,infected
5404,1,id,exposed
5408,1,id,exposed
5409,1,id,infected
5413,1,id,exposed
5427,1,id,exposed
5431,1,id,infected
5433,1,id,infected
5453,1,id,exposed
5455,1,id,exposed
5456,1,id,exposed
5463,1,id,exposed
5466,1,id,infected
5470,1,id,exposed
5473,1,id,exposed
5474,1,id,exposed
5482,1,id,infected
5485,1,id,exposed
5488,1,id,exposed
5494,1,id,exposed
5508,1,id,exposed
5523,1,id,exposed
5524,1,id,exposed
5527,1,id,exposed
5532,1,id,infected
5534,1,id,exposed
5536,1,id,exposed
5540,1,id,infected
5541,1,id,infected
5542,1,id,exposed
5545,1,id,exposed
5548,1,id,exposed
5550,1,id,exposed
5552,1,id,infected
5553,1,id,exposed
5564,1,id,infected
5565,1,id,exposed
5574,1,id,infected
5579,1,id,exposed
5589,1,id,exposed
5592,1,id,exposed
5599,1,id,exposed
5610,1,id,infected
5619,1,id,exposed
5623,1,id,exposed
5626,1,id,exposed
5631,1,id,infected
5633,1,id,exposed
5639,1,id,exposed
5642,1,id,exposed
5643,1,id,exposed
5644,1,id,infected
5646,1,id,infected
5647,1,id,exposed
5649,1,id,infected
5650,1,id,exposed
5651,1,id,exposed
5661,1,id,exposed
5662,1,id,infected
5668,1,id,exposed
5671,1,id,exposed
5673,1,id,exposed
5678,1,id,exposed
5680,1,id,infected
5683,1,id,exposed
5686,1,id,exposed
5689,1,id,exposed
5697,1,id,infected
5700,1,id,exposed
5701,1,id,exposed
5702,1,id,exposed
5703,1,id,exposed
5704,1,id,infected
5707,1,id,exposed
5708,1,id,exposed
5711,1,id,exposed
5715,1,id,exposed
5717,1,id,exposed
5719,1,id,exposed
5721,1,id,exposed
5730,1,id,infected
5732,1,id,exposed
5734,1,id,exposed
5736,1,id,exposed
5737,1,id,exposed
5748,1,id,exposed
5759,1,id,exposed
5760,1,id,exposed
5764,1,id,exposed
5766,1,id,infected
5770,1,id,exposed
5775,1,id,infected
5776,1,id,exposed
5781,1,id,exposed
5788,1,id,infected
5801,1,id,exposed
5804,1,id,exposed
5808,1,id,infected
5810,1,id,exposed
5811,1,id,exposed
5814,1,id,exposed
5816,1,id,exposed
5818,1,id,infected
5820,1,id,exposed
5822,1,id,infected
5823,1,id,infected
5831,1,id,exposed
5839,1,id,exposed
5841,1,id,exposed
5842,1,id,infected
5852,1,id,infected
5853,1,id,infected
5861,1,id,infected
5864,1,id,exposed
5869,1,id,exposed
5875,1,id,infected
5879,1,id,exposed
5880,1,id,exposed
5881,1,id,exposed
5882,1,id,exposed
5883,1,id,exposed
5885,1,id,exposed
5887,1,id,exposed
5888,1,id,exposed
5890,1,id,exposed
5899,1,id,infected
5902,1,id,exposed
5909,1,id,exposed
5911,1,id,infected
5913,1,id,exposed
5918,1,id,exposed
5919,1,id,exposed
5921,1,id,infected
5922,1,id,infected
5923,1,id,exposed
5924,1,id,infected
5928,1,id,exposed
5930,1,id,exposed
5941,1,id,exposed
5947,1,id,exposed
5950,1,id,exposed
5951,1,id,exposed
5953,1,id,exposed
5954,1,id,infected
5955,1,id,exposed
5959,1,id,exposed
5961,1,id,exposed
5962,1,id,exposed
5966,1,id,exposed
5968,1,id,infected
5973,1,id,exposed
5975,1,id,infected
5980,1,id,exposed
5981,1,id,infected
5982,1,id,exposed
5983,1,id,exposed
5984,1,id,infected
5986,1,id,exposed
5991,1,id,infected
5992,1,id,exposed
5993,1,id,exposed
5998,1,id,exposed
6001,1,id,exposed
6002,1,id,infected
6009,1,id,exposed
6012,1,id,infected
6026,1,id,exposed
6029,1,id,exposed
6030,1,id,exposed
6034,1,id,infected
6038,1,id,exposed
6042,1,id,infected
6048,1,id,exposed
6049,1,id,infected
6050,1,id,exposed
6063,1,id,exposed
6068,1,id,infected
6079,1,id,exposed
6080,1,id,exposed
6081,1,id,infected
6083,1,id,exposed
6087,1,id,exposed
6088,1,id,exposed
6089,1,id,infected
6090,1,id,exposed
6093,1,id,exposed
6098,1,id,infected
6106,1,id,exposed
6116,1,id,exposed
6120,1,id,exposed
6121,1,id,exposed
6127,1,id,exposed
6131,1,id,exposed
6133,1,id,infected
6136,1,id,infected
6146,1,id,exposed
6147,1,id,infected
6148,1,id,infected
6150,1,id,exposed
6158,1,id,exposed
6160,1,id,exposed
6163,1,id,infected
6174,1,id,exposed
6182,1,id,exposed
6183,1,id,exposed
6185,1,id,exposed
6188,1,id,infected
6193,1,id,infected
6196,1,id,infected
6197,1,id,exposed
6202,1,id,exposed
6208,1,id,exposed
6213,1,id,infected
6218,1,id,exposed
6223,1,id,infected
6225,1,id,infected
6226,1,id,exposed
6232,1,id,exposed
6234,1,id,infected
6236,1,id,exposed
6255,1,id,exposed
6257,1,id,exposed
6260,1,id,exposed
6262,1,id,exposed
6269,1,id,infected
6271,1,id,infected
6291,1,id,exposed
6292,1,id,exposed
6295,1,id,infected
6297,1,id,exposed
6299,1,id,infected
6300,1,id,exposed
6312,1,id,infected
6313,1,id,exposed
6315,1,id,infected
6322,1,id,exposed
6324,1,id,exposed
6333,1,id,infected
6334,1,id,exposed
6336,1,id,infected
6338,1,id,exposed
6341,1,id,exposed
6343,1,id,exposed
6345,1,id,exposed
6346,1,id,infected
6351,1,id,infected
6352,1,id,infected
6353,1,id,infected
6354,1,id,infected
6356,1,id,exposed
6358,1,id,infected
6359,1,id,infected
6361,1,id,exposed
6366,1,id,exposed
6369,1,id,exposed
6372,1,id,exposed
6376,1,id,infected
6377,1,id,exposed
6387,1,id,exposed
6400,1,id,exposed
6401,1,id,exposed
6406,1,id,exposed
6407,1,id,exposed
6410,1,id,exposed
6411,1,id,exposed
6412,1,id,exposed
6416,1,id,exposed
6417,1,id,exposed
6419,1,id,exposed
6422,1,id,exposed
6424,1,id,exposed
6425,1,id,exposed
6427,1,id,exposed
6430,1,id,exposed
6434,1,id,exposed
6441,1,id,infected
6445,1,id,exposed
6447,1,id,exposed
6454,1,id,exposed
6456,1,id,exposed
6458,1,id,exposed
6463,1,id,exposed
6464,1,id,exposed
6468,1,id,infected
6471,1,id,infected
6473,1,id,exposed
6475,1,id,exposed
6476,1,id,exposed
6496,1,id,exposed
6498,1,id,infected
6499,1,id,exposed
6501,1,id,exposed
6502,1,id,infected
6503,1,id,infected
6506,1,id,exposed
6519,1,id,exposed
6523,1,id,exposed
6524,1,id,exposed
6526,1,id,exposed
6536,1,id,infected
6537,1,id,exposed
6539,1,id,exposed
6541,1,id,exposed
6542,1,id,exposed
6543,1,id,infected
6553,1,id,exposed
6554,1,id,exposed
6555,1,id,infected
6558,1,id,infected
6563,1,id,exposed
6574,1,id,exposed
6581,1,id,infected
6583,1,id,infected
6584,1,id,exposed
6587,1,id,infected
6588,1,id,exposed
6591,1,id,exposed
6592,1,id,exposed
6597,1,id,infected
6599,1,id,infected
6602,1,id,exposed
6604,1,id,exposed
6605,1,id,infected
6609,1,id,exposed
6612,1,id,exposed
6614,1,id,exposed
6615,1,id,exposed
6617,1,id,exposed
6619,1,id,infected
6627,1,id,exposed
6634,1,id,infected
6651,1,id,infected
6657,1,id,exposed
6658,1,id,exposed
6661,1,id,infected
6663,1,id,exposed
6664,1,id,infected
6666,1,id,exposed
6667,1,id,exposed
6672,1,id,exposed
6675,1,id,infected
6677,1,id,infected
6678,1,id,exposed
6680,1,id,infected
6682,1,id,infected
6689,1,id,infected
6696,1,id,infected
6699,1,id,exposed
6701,1,id,exposed
6703,1,id,infected
6707,1,id,exposed
6711,1,id,infected
6712,1,id,infected
6714,1,id,infected
6723,1,id,exposed
6749,1,id,exposed
6755,1,id,infected
6763,1,id,infected
6768,1,id,exposed
6776,1,id,exposed
6781,1,id,infected
6782,1,id,exposed
6792,1,id,exposed
6795,1,id,exposed
6797,1,id,exposed
6807,1,id,exposed
6808,1,id,exposed
6810,1,id,exposed
6811,1,id,infected
6819,1,id,exposed
6821,1,id,exposed
6831,1,id,infected
6836,1,id,infected
6837,1,id,infected
6848,1,id,exposed
6850,1,id,exposed
6861,1,id,infected
6863,1,id,exposed
6868,1,id,exposed
6872,1,id,exposed
6874,1,id,exposed
6876,1,id,exposed
6877,1,id,exposed
6878,1,id,infected
6879,1,id,exposed
6889,1,id,exposed
6894,1,id,exposed
6897,1,id,exposed
6914,1,id,exposed
6915,1,id,infected
6924,1,id,exposed
6929,1,id,infected
6934,1,id,infected
6935,1,id,infected
6936,1,id,infected
6939,1,id,exposed
6941,1,id,exposed
6949,1,id,exposed
6951,1,id,exposed
6956,1,id,exposed
6974,1,id,exposed
6977,1,id,infected
6980,1,id,exposed
6983,1,id,infected
6985,1,id,exposed
6986,1,id,exposed
7001,1,id,exposed
7003,1,id,exposed
7004,1,id,infected
7007,1,id,exposed
7009,1,id,exposed
7011,1,id,exposed
7012,1,id,exposed
7022,1,id,exposed
7024,1,id,infected
7026,1,id,exposed
7028,1,id,exposed
7029,1,id,infected
7030,1,id,infected
7036,1,id,exposed
7039,1,id,exposed
7061,1,id,exposed
7066,1,id,exposed
7067,1,id,exposed
7074,1,id,exposed
7076,1,id,exposed
7079,1,id,exposed
7080,1,id,exposed
7100,1,id,exposed
7102,1,id,exposed
7103,1,id,exposed
7109,1,id,infected
7111,1,id,exposed
7112,1,id,exposed
7114,1,id,exposed
7115,1,id,exposed
7125,1,id,exposed
7127,1,id,exposed
7128,1,id,exposed
7130,1,id,infected
7131,1,id,exposed
7135,1,id,infected
7157,1,id,infected
7160,1,id,exposed
7162,1,id,infected
7163,1,id,infected
7168,1,id,exposed
7171,1,id,infected
7182,1,id,infected
7185,1,id,exposed
7188,1,id,exposed
7191,1,id,infected
7193,1,id,infected
7198,1,id,infected
7200,1,id,exposed
7210,1,id,exposed
7211,1,id,infected
7215,1,id,exposed
7217,1,id,infected
7227,1,id,infected
7232,1,id,exposed
7240,1,id,infected
7245,1,id,exposed
7251,1,id,exposed
7256,1,id,exposed
7263,1,id,exposed
7267,1,id,exposed
7269,1,id,exposed
7272,1,id,exposed
7274,1,id,exposed
7286,1,id,exposed
7294,1,id,exposed
7308,1,id,exposed
7310,1,id,exposed
7311,1,id,exposed
7316,1,id,infected
7321,1,id,infected
7323,1,id,infected
7326,1,id,infected
7340,1,id,exposed
7342,1,id,exposed
7347,1,id,infected
7349,1,id,exposed
7353,1,id,exposed
7354,1,id,exposed
7356,1,id,exposed
7360,1,id,exposed
7361,1,id,infected
7362,1,id,infected
7369,1,id,infected
7371,1,id,exposed
7378,1,id,exposed
7380,1,id,infected
7381,1,id,infected
7382,1,id,exposed
7389,1,id,infected
7396,1,id,exposed
7398,1,id,exposed
7400,1,id,exposed
7410,1,id,infected
7411,1,id,exposed
7416,1,id,exposed
7421,1,id,exposed
7424,1,id,exposed
7425,1,id,exposed
7429,1,id,exposed
7430,1,id,infected
7432,1,id,exposed
7434,1,id,exposed
7435,1,id,exposed
7439,1,id,exposed
7443,1,id,exposed
7459,1,id,exposed
7461,1,id,exposed
7471,1,id,exposed
7481,1,id,exposed
7486,1,id,exposed
7489,1,id,infected
7494,1,id,infected
7495,1,id,infected
7497,1,id,infected
7498,1,id,infected
7505,1,id,infected
7509,1,id,exposed
7510,1,id,exposed
7511,1,id,exposed
7512,1,id,exposed
7513,1,id,exposed
7516,1,id,infected
7520,1,id,exposed
7522,1,id,infected
7523,1,id,exposed
7524,1,id,exposed
7531,1,id,infected
7534,1,id,infected
7538,1,id,exposed
7540,1,id,exposed
7544,1,id,infected
7545,1,id,exposed
7549,1,id,exposed
7554,1,id,exposed
7558,1,id,exposed
7568,1,id,infected
7569,1,id,exposed
7574,1,id,exposed
7575,1,id,infected
7576,1,id,exposed
7577,1,id,exposed
7578,1,id,exposed
7583,1,id,infected
7586,1,id,exposed
7590,1,id,exposed
7594,1,id,exposed
7599,1,id,infected
7600,1,id,infected
7603,1,id,exposed
7604,1,id,exposed
7605,1,id,exposed
7612,1,id,infected
7619,1,id,infected
7620,1,id,infected
7625,1,id,exposed
7634,1,id,exposed
7635,1,id,exposed
7639,1,id,exposed
7645,1,id,exposed
7646,1,id,exposed
7648,1,id,exposed
7650,1,id,exposed
7652,1,id,infected
7654,1,id,exposed
7655,1,id,infected
7656,1,id,exposed
7657,1,id,exposed
7659,1,id,infected
7663,1,id,exposed
7675,1,id,exposed
7678,1,id,infected
7680,1,id,exposed
7695,1,id,exposed
7697,1,id,exposed
7700,1,id,infected
7705,1,id,exposed
7706,1,id,exposed
7707,1,id,exposed
7708,1,id,exposed
7711,1,id,infected
7718,1,id,exposed
7719,1,id,exposed
7721,1,id,exposed
7728,1,id,infected
7734,1,id,exposed
7764,1,id,exposed
7772,1,id,exposed
7777,1,id,exposed
7780,1,id,exposed
7791,1,id,infected
7793,1,id,exposed
7795,1,id,exposed
7804,1,id,exposed
7809,1,id,exposed
7816,1,id,exposed
7828,1,id,infected
7833,1,id,exposed
7841,1,id,exposed
7844,1,id,exposed
7866,1,id,infected
7872,1,id,exposed
7873,1,id,exposed
7875,1,id,exposed
7876,1,id,infected
7877,1,id,exposed
7879,1,id,exposed
7880,1,id,infected
7891,1,id,infected
7892,1,id,infected
7896,1,id,exposed
7899,1,id,exposed
7900,1,id,exposed
7902,1,id,exposed
7903,1,id,exposed
7911,1,id,exposed
7913,1,id,exposed
7916,1,id,infected
7926,1,id,exposed
7927,1,id,exposed
7929,1,id,exposed
7937,1,id,exposed
7941,1,id,exposed
7948,1,id,exposed
7950,1,id,exposed
7953,1,id,exposed
7962,1,id,exposed
7966,1,id,exposed
7979,1,id,exposed
7984,1,id,infected
7985,1,id,infected
7995,1,id,infected
7998,1,id,exposed
8002,1,id,infected
8010,1,id,exposed
8014,1,id,infected
8019,1,id,infected
8020,1,id,infected
8023,1,id,exposed
8024,1,id,exposed
8027,1,id,exposed
8035,1,id,exposed
8036,1,id,exposed
8042,1,id,exposed
8049,1,id,exposed
8054,1,id,infected
8055,1,id,infected
8060,1,id,infected
8064,1,id,infected
8065,1,id,exposed
8087,1,id,exposed
8093,1,id,exposed
8095,1,id,exposed
8096,1,id,exposed
8098,1,id,infected
8100,1,id,exposed
8106,1,id,exposed
8109,1,id,exposed
8111,1,id,infected
8113,1,id,exposed
8115,1,id,infected
8118,1,id,infected
8119,1,id,exposed
8121,1,id,infected
8123,1,id,exposed
8124,1,id,exposed
8125,1,id,exposed
8132,1,id,exposed
8135,1,id,exposed
8137,1,id,infected
8138,1,id,exposed
8140,1,id,infected
8141,1,id,infected
8162,1,id,exposed
8164,1,id,infected
8171,1,id,exposed
8173,1,id,exposed
8185,1,id,exposed
8187,1,id,exposed
8194,1,id,infected
8199,1,id,infected
8201,1,id,infected
8202,1,id,exposed
8211,1,id,exposed
8216,1,id,exposed
8227,1,id,infected
8229,1,id,infected
8230,1,id,exposed
8240,1,id,infected
8245,1,id,exposed
8248,1,id,exposed
8252,1,id,infected
8256,1,id,infected
8259,1,id,exposed
8264,1,id,infected
8266,1,id,exposed
8271,1,id,exposed
8273,1,id,exposed
8280,1,id,exposed
8283,1,id,exposed
8284,1,id,infected
8287,1,id,infected
8298,1,id,exposed
8299,1,id,exposed
8300,1,id,infected
1,2,id,infected
3,2,id,infected
5,2,id,exposed
6,2,id,infected
19,2,id,infected
4,2,id,exposed
36,2,id,exposed
40,2,id,exposed
41,2,id,infected
46,2,id,infected
54,2,id,infected
57,2,id,exposed
58,2,id,exposed
64,2,id,exposed
65,2,id,infected
67,2,id,exposed
71,2,id,exposed
83,2,id,infected
90,2,id,infected
93,2,id,exposed
100,2,id,exposed
138,2,id,infected
146,2,id,infected
132,2,id,exposed
154,2,id,infected
157,2,id,exposed
163,2,id,infected
167,2,id,infected
169,2,id,exposed
173,2,id,exposed
175,2,id,exposed
176,2,id,infected
180,2,id,infected
192,2,id,infected
194,2,id,infected
195,2,id,infected
202,2,id,exposed
203,2,id,infected
204,2,id,exposed
207,2,id,exposed
211,2,id,exposed
214,2,id,infected
216,2,id,infected
219,2,id,exposed
227,2,id,infected
229,2,id,exposed
230,2,id,infected
253,2,id,exposed
254,2,id,infected
261,2,id,exposed
266,2,id,infected
268,2,id,infected
275,2,id,infected
276,2,id,exposed
288,2,id,exposed
289,2,id,infected
295,2,id,exposed
309,2,id,infected
311,2,id,infected
323,2,id,infected
332,2,id,infected
338,2,id,exposed
339,2,id,infected
341,2,id,infected
342,2,id,exposed
351,2,id,infected
352,2,id,infected
355,2,id,exposed
360,2,id,exposed
361,2,id,exposed
363,2,id,infected
364,2,id,exposed
365,2,id,exposed
367,2,id,exposed
368,2,id,infected
377,2,id,exposed
384,2,id,infected
386,2,id,exposed
395,2,id,exposed
404,2,id,infected
411,2,id,infected
414,2,id,infected
417,2,id,infected
421,2,id,exposed
424,2,id,infected
426,2,id,infected
427,2,id,infected
430,2,id,exposed
433,2,id,exposed
434,2,id,infected
438,2,id,exposed
439,2,id,infected
440,2,id,infected
444,2,id,exposed
446,2,id,infected
448,2,id,infected
453,2,id,infected
456,2,id,infected
460,2,id,infected
462,2,id,infected
465,2,id,exposed
466,2,id,infected
467,2,id,exposed
473,2,id,exposed
477,2,id,exposed
478,2,id,exposed
483,2,id,infected
488,2,id,infected
494,2,id,exposed
495,2,id,exposed
502,2,id,infected
506,2,id,infected
509,2,id,exposed
510,2,id,infected
512,2,id,infected
521,2,id,infected
524,2,id,exposed
532,2,id,infected
534,2,id,infected
549,2,id,infected
553,2,id,exposed
554,2,id,infected
555,2,id,infected
556,2,id,infected
558,2,id,exposed
559,2,id,infected
560,2,id,exposed
568,2,id,infected
576,2,id,infected
585,2,id,exposed
586,2,id,exposed
587,2,id,infected
588,2,id,infected
590,2,id,exposed
591,2,id,infected
596,2,id,infected
600,2,id,exposed
612,2,id,exposed
614,2,id,exposed
619,2,id,exposed
621,2,id,exposed
626,2,id,exposed
635,2,id,infected
636,2,id,infected
638,2,id,infected
639,2,id,infected
642,2,id,infected
649,2,id,exposed
654,2,id,infected
663,2,id,infected
669,2,id,infected
672,2,id,infected
673,2,id,infected
676,2,id,exposed
677,2,id,infected
679,2,id,infected
686,2,id,exposed
692,2,id,exposed
694,2,id,exposed
695,2,id,infected
700,2,id,exposed
701,2,id,infected
707,2,id,exposed
709,2,id,exposed
710,2,id,exposed
712,2,id,infected
714,2,id,infected
716,2,id,exposed
721,2,id,infected
722,2,id,infected
723,2,id,exposed
739,2,id,infected
742,2,id,infected
744,2,id,exposed
750,2,id,exposed
754,2,id,infected
758,2,id,infected
759,2,id,exposed
762,2,id,infected
768,2,id,infected
770,2,id,exposed
778,2,id,exposed
789,2,id,exposed
